StationName,Date,AvgWindSpeed,PRCP,SNOW,SNWD,TMAX,TMIN,Fog,Heavy Fog,Thunder,Sleet,Hail,Glaze,Dust,Smoke,DrifitngSnow,Tornado,High Winds,Mist,Drizzle,FreezingDrizzle,Rain,FreezingRain,Snow,PrecipOther,GroundFog,FreezingFog
"UNIVERSITY OF MN ST. PAUL, MN US",1994-12-22,,0,,,38,30,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1994-12-23,,0,,,41,17,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1994-12-24,,0,,,45,22,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1994-12-25,,0,,,44,24,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1994-12-26,,0,,,42,27,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1994-12-27,,0,,,43,23,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1994-12-28,,0,,,40,25,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1994-12-29,,0,,,29,16,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1994-12-30,,0.03,,,32,24,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1994-12-31,,0,,,26,9,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-01,,0,,,15,3,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-02,,0.01,,,14,4,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-03,,0,,,12,-8,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-04,,0,,,1,-15,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-05,,0,,,24,-4,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-06,,0,,,25,12,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-07,,0,,,15,-8,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-08,,0,,,16,0,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-09,,0.06,,,14,-2,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-10,,0,,,21,9,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-11,,0,,,33,18,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-12,,0.01,,,37,28,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-13,,0,,,35,25,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-14,,0,,,28,19,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-15,,0,,,27,9,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-16,,0,,,32,21,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-17,,0.3,,,36,23,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-18,,0,,,28,13,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-19,,0,,,26,11,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-20,,0,,,22,8,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-21,,0,,,23,10,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-22,,0.03,,,21,10,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-23,,0,,,16,-3,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-24,,0,,,21,-2,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-25,,0,,,22,5,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-26,,0,,,28,4,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-27,,0,,,34,18,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-28,,0,,,33,23,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-29,,0,,,27,13,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-30,,0,,,28,16,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-01-31,,0,,,42,21,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-01,,0,,,38,25,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-02,,0,,,35,13,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-03,,0,,,34,23,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-04,,0,,,25,7,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-05,,0,,,15,-8,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-06,,0,,,16,-7,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-07,,0,,,15,5,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-08,,0,,,26,-3,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-09,,0,,,33,24,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-10,,0.03,,,34,4,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-11,,0,,,5,-15,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-12,,0,,,12,-6,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-13,,0,,,9,-6,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-14,,0,,,19,-3,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-15,,0.18,,,25,10,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-16,,0,,,24,-8,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-17,,0,,,45,11,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-18,,0,,,43,26,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-19,,0,,,39,13,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-20,,0,,,37,27,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-21,,0,,,32,14,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-22,,0,,,37,25,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-23,,0,,,36,28,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-24,,0,,,35,16,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-25,,0,,,34,24,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-26,,0,,,26,15,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-27,,0,,,29,18,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-02-28,,0,,,25,-2,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-01,,0,,,10,7,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-02,,0,,,23,-1,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-03,,0,,,36,15,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-04,,0.01,,,37,14,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-05,,0.12,,,30,23,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-06,,0.15,,,27,20,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-07,,0.04,,,26,13,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-08,,0,,,20,-6,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-09,,0,,,24,-5,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-10,,0,,,44,20,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-11,,0,,,55,33,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-12,,0,,,58,43,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-13,,0,,,59,50,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-14,,0.01,,,55,41,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-15,,0,,,61,29,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-16,,0,,,61,30,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-17,,0,,,60,36,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-18,,0.1,,,54,34,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-19,,0,,,44,29,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-20,,0.32,,,45,34,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-21,,0,,,49,31,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-22,,0,,,51,27,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-23,,0,,,50,30,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-24,,0,,,55,27,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-25,,0.33,,,52,32,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-26,,0.35,,,47,32,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-27,,0.33,,,47,31,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-28,,0.02,,,45,28,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-29,,0,,,43,27,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-30,,0,,,38,27,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-03-31,,0,,,38,26,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-01,,0,,,46,29,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-02,,0,,,62,25,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-03,,0,,,62,34,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-04,,0,,,37,1,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-05,,0,,,51,17,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-06,,0,,,52,31,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-07,,0.08,,,45,30,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-08,,0.01,,,46,29,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-09,,0,,,46,26,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-10,,0,,,41,28,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-11,,0.22,,,36,30,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-12,,0.51,,,39,32,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-13,,0,,,58,33,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-14,,0,,,60,35,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-15,,0,,,61,36,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-16,,0.06,,,48,39,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-17,,0,,,48,33,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-18,,0.94,,,48,34,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-19,,0.02,,,54,30,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-20,,0.01,,,54,35,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-21,,0.09,,,48,31,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-22,,0,,,58,34,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-23,,0,,,64,34,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-24,,0.05,,,63,36,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-25,,0,,,57,39,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-26,,0,,,55,38,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-27,,0,,,52,30,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-28,,0,,,60,32,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-29,,0,,,59,44,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-04-30,,0,,,61,40,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-01,,0,,,58,35,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-02,,0,,,63,36,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-03,,0,,,62,41,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-04,,0,,,64,47,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-05,,0,,,66,45,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-06,,0,,,66,40,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-07,,0.03,,,69,52,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-08,,0.27,,,70,47,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-09,,0.13,,,51,40,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-10,,0.01,,,58,40,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-11,,0,,,71,40,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-12,,0,,,72,43,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-13,,0.32,,,72,51,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-14,,0.34,,,64,47,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-15,,0.01,,,73,51,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-16,,0,,,77,59,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-17,,0,,,66,38,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-18,,0,,,70,38,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-19,,0,,,78,47,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-20,,0.01,,,78,49,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-21,,0,,,69,44,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-22,,0.06,,,71,49,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-23,,0.03,,,60,44,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-24,,0,,,65,40,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-25,,0,,,71,41,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-26,,0,,,73,47,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-27,,0.5,,,67,48,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-28,,2.04,,,51,46,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-29,,0,,,76,45,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-30,,0,,,79,50,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-05-31,,0,,,81,56,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-01,,0.01,,,82,59,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-02,,0,,,79,59,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-03,,0,,,85,55,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-04,,0,,,84,59,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-05,,0.76,,,82,61,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-06,,1.26,,,81,61,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-07,,0.23,,,74,45,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-08,,0,,,58,38,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-09,,0,,,63,50,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-10,,0.41,,,61,52,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-11,,0.01,,,71,44,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-12,,0,,,78,48,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-13,,0,,,82,52,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-14,,0,,,86,59,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-15,,0,,,86,62,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-16,,0,,,91,68,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-17,,0,,,95,71,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-18,,0,,,96,72,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-19,,0,,,92,70,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-20,,0,,,93,68,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-21,,0,,,94,71,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-22,,0,,,94,73,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-23,,0,,,92,68,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-24,,0,,,87,66,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-25,,0.3,,,84,63,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-26,,0.53,,,80,59,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-27,,0.45,,,76,59,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-28,,0.09,,,79,64,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-29,,0.01,,,80,64,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-06-30,,0,,,73,53,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-01,,0,,,70,44,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-02,,0,,,77,51,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-03,,0,,,84,61,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-04,,0.15,,,81,64,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-05,,1.4,,,73,62,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-06,,0.12,,,74,54,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-07,,0,,,75,52,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-08,,0,,,81,57,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-09,,0.3,,,80,60,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-10,,0,,,90,64,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-11,,0,,,89,62,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-12,,0.07,,,95,69,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-13,,0,,,100,74,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-14,,0,,,100,78,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-15,,3.86,,,89,65,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-16,,0.07,,,75,57,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-17,,0,,,78,60,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-18,,0,,,80,58,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-19,,0.1,,,80,61,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-20,,0.01,,,81,57,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-21,,0,,,83,60,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-22,,0.46,,,82,64,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-23,,0,,,83,58,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-24,,0,,,86,61,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-25,,0,,,86,61,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-26,,0.06,,,84,59,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-27,,0.24,,,84,66,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-28,,0,,,87,61,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-29,,0,,,86,58,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-30,,0,,,93,70,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-07-31,,0.02,,,92,61,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-08-01,,0.01,,,78,51,,,,,,,,,,,,,,,,,,,,
"UNIVERSITY OF MN ST. PAUL, MN US",1995-08-02,,0,,,81,58,,,,,,,,,,,,,,,,,,,,
